id,move_prefix,prefix_ply_count,side_to_move,white_win_rate,draw_rate,black_win_rate,cohort_game_count
449,e4 c5 Bc4 e6 d3 d5 exd5 exd5 Bb5+ Bd7,10,white,0.42857142857142855,0.07142857142857142,0.5,14
450,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 c3 dxc3 Bxf7+ Kxf7 Qd5+ Ke8,14,white,0.6,0.04,0.36,25
451,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Nf6 O-O Be7,12,white,0.52,0.08,0.4,25
452,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nc6 Nxc6 bxc6,10,white,0.48148148148148145,0.037037037037037035,0.48148148148148145,27
453,d4 b6 c4 Bb7 Nc3 e6 e4 Bb4 d5 Bxc3+,10,white,0.38461538461538464,0.07692307692307693,0.5384615384615384,13
454,e4 e5 Nf3 Qf6 Nc3 c6 d4 exd4 Nxd4 Bc5 Be3 d6,12,white,0.5,0.16666666666666666,0.3333333333333333,12
455,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Nf3 Bg4,10,white,0.5384615384615384,0.0,0.46153846153846156,13
458,d4 b6 c4 Bb7 Nc3 e6 Nf3 Bb4 Bd2 Bxc3,10,white,0.6875,0.0,0.3125,16
459,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 d4 cxd4,12,white,0.4,0.0,0.6,15
460,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 Qxf3 dxe5 Bc4 Nf6,12,white,0.6538461538461539,0.01282051282051282,0.3333333333333333,78
461,e4 e5 Nf3 d6 d4 Bg4 h3 Bxf3 Qxf3 exd4,10,white,0.4666666666666667,0.0,0.5333333333333333,15
462,e4 e5 Nf3 Nc6 d4 exd4 Bc4 h6 O-O Bc5,10,white,0.5,0.0,0.5,12
463,e4 c6 Nf3 d5 exd5 cxd5 d4 Bg4 Be2 Nf6,10,white,0.35714285714285715,0.0,0.6428571428571429,14
464,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 Bb4,12,white,0.52,0.04,0.44,25
465,e4 e5 Nf3 f6 Nxe5 fxe5 Qh5+ Ke7 Qxe5+ Kf7 Bc4+ Kg6 Qf5+ Kh6,14,white,0.875,0.0,0.125,16
466,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7 O-O Nxd4,12,white,0.5714285714285714,0.0,0.42857142857142855,14
467,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Ndb5 d6,12,white,0.5925925925925926,0.0,0.4074074074074074,27
468,e4 e5 Nf3 Nc6 Bb5 Bc5 Bxc6 dxc6 d3 Bg4,10,white,0.5,0.05,0.45,20
469,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Ba5 d4 exd4,12,white,0.6666666666666666,0.0,0.3333333333333333,18
470,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 Ng5 O-O,10,white,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
471,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O f6,10,white,0.3404255319148936,0.02127659574468085,0.6382978723404256,47
472,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6,10,white,0.5384615384615384,0.0,0.46153846153846156,13
473,e4 e5 f4 d6 Nf3 Nc6 Bc4 Be6 Bxe6 fxe6,10,white,0.75,0.05,0.2,20
474,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nxc6 bxc6 Nc3 Bb4,12,white,0.16666666666666666,0.05555555555555555,0.7777777777777778,18
475,e4 e6 Nf3 c5 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6,10,white,0.25,0.0,0.75,12
476,e4 e5 d4 Nc6 d5 Nd4 c3 Bc5 cxd4 Bxd4,10,white,0.9230769230769231,0.0,0.07692307692307693,13
477,e4 e5 Nf3 Nc6 Bb5 d6 d4 a6 Ba4 b5,10,white,0.375,0.125,0.5,16
478,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 b5,10,white,0.5,0.0,0.5,18
480,e4 e5 f4 exf4 Nf3 d6 Bc4 Be7 O-O Nf6,10,white,0.5789473684210527,0.10526315789473684,0.3157894736842105,19
481,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Qe7 Nxf7 Rg8,10,white,0.6666666666666666,0.0,0.3333333333333333,12
482,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 d6 Bc4 Nf6,12,white,0.5952380952380952,0.09523809523809523,0.30952380952380953,42
483,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Nxc6 bxc6,12,white,0.4,0.0,0.6,15
484,e4 e5 Nf3 d6 Bc4 Bg4 h3 Bh5 g4 Bg6 d3 h6,12,white,0.6190476190476191,0.14285714285714285,0.23809523809523808,21
485,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Qe2 Qe7 d3 Nf6 Bg5 Qxe2+,14,white,0.5217391304347826,0.043478260869565216,0.43478260869565216,23
486,d4 e5 dxe5 Nc6 Nf3 Qe7 Bf4 Qb4+ Bd2 Qxb2,10,white,0.55,0.0,0.45,20
487,e4 Nc6 d4 e5 d5 Nce7 c4 Ng6 Nf3 Bc5,10,white,0.3076923076923077,0.0,0.6923076923076923,13
488,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Nc3 Nxe4,14,white,0.4246575342465753,0.0684931506849315,0.5068493150684932,73
489,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nc3 Nf6,10,white,0.5714285714285714,0.07142857142857142,0.35714285714285715,14
490,e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 Bd3 Nf6 e5 Nd5 Bd2 Nxc3 bxc3 Be7,16,white,0.4117647058823529,0.058823529411764705,0.5294117647058824,17
492,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O,16,white,0.2727272727272727,0.045454545454545456,0.6818181818181818,22
493,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 d6 d4 exd4 cxd4 Bb4+ Bd2 Bxd2+,14,white,0.5,0.0,0.5,22
495,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 c3 Qf6,10,white,0.4090909090909091,0.045454545454545456,0.5454545454545454,22
496,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ c6 dxc6 bxc6 Ba4 h6 Nf3 e4,18,white,0.14285714285714285,0.047619047619047616,0.8095238095238095,21
497,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Bd7 Bg5 Be7,12,white,0.38461538461538464,0.0,0.6153846153846154,13
498,e4 e5 Nf3 Nf6 Nxe5 Qe7 d4 d6 Nf3 Nxe4,10,white,0.62,0.04,0.34,50
499,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O e4 d6,10,white,0.42857142857142855,0.09523809523809523,0.47619047619047616,21
500,e4 e5 Nf3 d6 d3 Bg4 Be2 Bxf3 Bxf3 Nf6,10,white,0.5714285714285714,0.0,0.42857142857142855,14
502,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e6,10,white,0.43636363636363634,0.03636363636363636,0.5272727272727272,110
503,e4 e5 Nf3 Nf6 Nc3 Nc6 d4 exd4 Nxd4 Nxd4,10,white,0.575,0.025,0.4,40
505,e4 e5 Bc4 Nc6 Nf3 Bc5 d3 Nf6 Ng5 O-O,10,white,0.46153846153846156,0.0,0.5384615384615384,13
507,e4 e5 Nf3 Nc6 Bc4 Nf6 d4 exd4 O-O Nxe4,10,white,0.4666666666666667,0.0,0.5333333333333333,15
508,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 c4 dxc4,10,white,0.631578947368421,0.0,0.3684210526315789,19
509,e4 e5 f4 exf4 Nf3 g5 Bc4 Bg7 O-O h6 d4 d6,12,white,0.15384615384615385,0.0,0.8461538461538461,13
510,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 Bg7 Bc4 c5 Ne2 O-O O-O Nc6,18,white,0.4166666666666667,0.0,0.5833333333333334,12
513,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 Bg7 Nf3 c5,14,white,0.47058823529411764,0.0,0.5294117647058824,17
514,e4 e5 Nf3 Nc6 Bb5 d6 h3 Bd7 c3 a6 Ba4 Nf6,12,white,0.5555555555555556,0.0,0.4444444444444444,18
515,d4 d5 Nf3 c6 e3 Nf6 Bd3 Bg4 c3 e6 O-O Bd6,12,white,0.16666666666666666,0.08333333333333333,0.75,12
516,d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 Bg5 O-O,10,white,0.5925925925925926,0.07407407407407407,0.3333333333333333,54
517,e4 e6 Nf3 d5 e5 c5 d4 Nc6 Bb5 Bd7,10,white,0.25925925925925924,0.0,0.7407407407407407,27
518,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 Nc3 Nf6,10,white,0.40625,0.0625,0.53125,32
519,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Qf3 Be6 Nxe6 fxe6,14,white,0.5833333333333334,0.0,0.4166666666666667,24
520,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Be3 Bg7,10,white,0.44,0.06,0.5,50
521,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 d6 d4 exd4 cxd4 Bb6,12,white,0.574468085106383,0.02127659574468085,0.40425531914893614,47
522,e4 e5 Nf3 Nc6 d4 d5 dxe5 dxe4 Qxd8+ Nxd8,10,white,0.5652173913043478,0.0,0.43478260869565216,23
524,e4 e5 Nf3 Nc6 Bb5 Nge7 d3 a6 Ba4 b5,10,white,0.5,0.0,0.5,12
525,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Bg4,10,white,0.5,0.03125,0.46875,32
526,d4 d5 c4 e6 Nc3 Nf6 Nf3 b6 Bg5 Be7,10,white,0.5,0.08333333333333333,0.4166666666666667,12
527,e4 e5 Nf3 Nc6 Bb5 d6 h3 Bd7 O-O Nf6 Re1 Be7,12,white,0.44,0.12,0.44,25
528,e4 e5 Nf3 Nc6 Nc3 Bc5 Nxe5 Nxe5 d4 Bxd4 Qxd4 d6,12,white,0.64,0.0,0.36,25
529,e4 e5 Nf3 Nc6 Bb5 Nge7 c3 a6 Ba4 b5,10,white,0.68,0.0,0.32,25
530,e4 e5 Nf3 f6 Nxe5 fxe5 Qh5+ g6 Qxe5+ Qe7,10,white,0.65,0.1,0.25,20
531,b3 e5 Bb2 Nc6 e3 d5 Bb5 Bd7 Bxc6 Bxc6,10,white,0.35714285714285715,0.07142857142857142,0.5714285714285714,14
532,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5,10,white,0.4080717488789238,0.03587443946188341,0.5560538116591929,223
533,e4 d5 exd5 Nf6 c4 c6 Nc3 cxd5 cxd5 Nxd5 Nxd5 Qxd5,12,white,0.4166666666666667,0.0,0.5833333333333334,12
534,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 Ne2 d6,10,white,0.5384615384615384,0.07692307692307693,0.38461538461538464,13
535,e4 e5 Nf3 Nc6 d4 d6 dxe5 Nxe5 Nxe5 dxe5 Qxd8+ Kxd8 Bc4 Be6,14,white,0.7857142857142857,0.07142857142857142,0.14285714285714285,14
536,e4 e5 f4 exf4 Nf3 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Qxe2+,12,white,0.75,0.08333333333333333,0.16666666666666666,12
538,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 d3 Bd6,10,white,0.4,0.0,0.6,25
540,c4 e6 Nc3 d5 cxd5 exd5 g3 Nf6 Bg2 c6,10,white,0.16666666666666666,0.08333333333333333,0.75,12
541,e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 Qf3 Be6,10,white,0.4791666666666667,0.041666666666666664,0.4791666666666667,48
542,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Nc3 Be7 Bg5 O-O,12,white,0.2631578947368421,0.15789473684210525,0.5789473684210527,19
543,e4 c5 Nf3 Nc6 Bb5 d6 d4 cxd4 Qxd4 Bd7,10,white,0.6666666666666666,0.08333333333333333,0.25,12
545,d4 c5 c4 cxd4 Qxd4 Nc6 Qd1 e5 Nc3 Nf6,10,white,0.7222222222222222,0.0,0.2777777777777778,18
546,e4 e6 Nf3 d5 exd5 exd5 d4 Bd6 Nc3 c6,10,white,0.36363636363636365,0.0,0.6363636363636364,22
547,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 Nf6,10,white,0.625,0.05,0.325,40
548,d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Nf3 d6,10,white,0.6875,0.0,0.3125,16
550,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 d4 Bg4,10,white,0.6,0.12,0.28,25
553,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 Nxe5 Qe7,10,white,0.38235294117647056,0.058823529411764705,0.5588235294117647,34
554,e4 d5 exd5 Qxd5 Nf3 Bg4 Be2 Nc6 O-O O-O-O,10,white,0.38461538461538464,0.07692307692307693,0.5384615384615384,13
556,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 d6 Ng5 Nh6,10,white,0.2978723404255319,0.0,0.7021276595744681,47
557,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Ng5 d5,10,white,0.7222222222222222,0.0,0.2777777777777778,18
558,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 a6 d4 exd4,10,white,0.6538461538461539,0.0,0.34615384615384615,26
559,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 Be2 Bg4 O-O Nc6 d3 O-O-O,14,white,0.6153846153846154,0.0,0.38461538461538464,13
560,e4 e5 Qh5 d6 Bc4 g6 Qf3 Qf6 Qxf6 Nxf6,10,white,0.38461538461538464,0.15384615384615385,0.46153846153846156,13
561,e4 b6 d4 Bb7 d5 e6 c4 exd5 cxd5 Nf6,10,white,0.47368421052631576,0.0,0.5263157894736842,19
562,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 h4 h6 h5 Bh7,14,white,0.5769230769230769,0.038461538461538464,0.38461538461538464,26
563,e4 e5 Nf3 d6 Bc4 Bg4 Nc3 c6 h3 Bh5,10,white,0.5,0.0,0.5,22
564,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Qf3 Qxg5,12,white,0.5142857142857142,0.02857142857142857,0.45714285714285713,35
565,e4 e5 Bc4 Bc5 Qh5 Qf6 Nf3 g6 Qxe5+ Qxe5,10,white,0.7333333333333333,0.0,0.26666666666666666,15
567,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 b5 Bb3 Be7,12,white,0.5714285714285714,0.09523809523809523,0.3333333333333333,21
568,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Bd3 Bg4,10,white,0.4,0.0,0.6,25
569,e4 c5 Nf3 Nc6 c3 e5 d4 cxd4 cxd4 exd4,10,white,0.4074074074074074,0.0,0.5925925925925926,27
571,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Be7 Bc4 O-O,12,white,0.4925373134328358,0.029850746268656716,0.47761194029850745,67
572,d4 d5 Nf3 Nc6 g3 f6 Bg2 e5 dxe5 fxe5,10,white,0.5,0.0,0.5,18
573,d4 d5 c4 e6 Nc3 c6 Nf3 Nf6 Bg5 Be7,10,white,0.6153846153846154,0.0,0.38461538461538464,13
574,e4 c5 Nf3 e6 Nc3 a6 d4 cxd4 Nxd4 Qc7,10,white,0.3181818181818182,0.0,0.6818181818181818,22
575,e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 Qh5 Nc6,10,white,0.4166666666666667,0.08333333333333333,0.5,12
576,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 d3 O-O Bg5 h6,12,white,0.38461538461538464,0.0,0.6153846153846154,13
578,e4 e5 Nf3 d6 d4 exd4 Nxd4 g6 Nc3 Bg7,10,white,0.5333333333333333,0.0,0.4666666666666667,15
579,e4 Nc6 Nf3 e5 Nc3 Nf6 d4 exd4 Nxd4 Bb4,10,white,0.4444444444444444,0.0,0.5555555555555556,18
581,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Bg5 Be7,10,white,0.45,0.075,0.475,40
582,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 c3 Nf6,10,white,0.3684210526315789,0.05263157894736842,0.5789473684210527,38
583,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nxc6 bxc6,10,white,0.323943661971831,0.04929577464788732,0.6267605633802817,142
584,e4 e6 Nf3 d5 e5 c5 c3 Nc6 d4 Bd7,10,white,0.42857142857142855,0.0,0.5714285714285714,14
585,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 d6 d3 h6,10,white,0.6153846153846154,0.15384615384615385,0.23076923076923078,13
586,e4 e5 Nf3 Nc6 d4 exd4 Bb5 Bc5 O-O Nge7 Ng5 O-O Nxh7 Kxh7,14,white,0.8421052631578947,0.05263157894736842,0.10526315789473684,19
589,e4 d6 d4 Nf6 e5 dxe5 dxe5 Qxd1+ Kxd1 Ng4,10,white,0.2857142857142857,0.07142857142857142,0.6428571428571429,14
591,e4 e5 Nf3 Nc6 Bb5 d6 O-O Bd7 Re1 Nf6,10,white,0.5833333333333334,0.0,0.4166666666666667,12
593,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Ng5 O-O,10,white,0.32673267326732675,0.04950495049504951,0.6237623762376238,101
594,e4 e5 f4 exf4 Nf3 g5 Bc4 Bg7 O-O h6,10,white,0.3157894736842105,0.0,0.6842105263157895,19
595,e4 e5 Nf3 Nc6 Bb5 d6 d4 a6 Bxc6+ bxc6 dxe5 Bg4,12,white,0.6,0.05,0.35,20
596,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 c6 Nf3 e6,10,white,0.6923076923076923,0.07692307692307693,0.23076923076923078,13
598,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Bg4 Be2 Nc6,10,white,0.6666666666666666,0.0,0.3333333333333333,21
599,e4 e5 Nf3 d6 Bc4 Be7 d4 exd4 Nxd4 Nf6,10,white,0.42105263157894735,0.02631578947368421,0.5526315789473685,38
600,d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 h6,10,white,0.47368421052631576,0.05263157894736842,0.47368421052631576,19
601,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 h6 O-O Nf6,10,white,0.5,0.07142857142857142,0.42857142857142855,28
602,d4 Nf6 c4 e6 Nc3 d5 Nf3 Be7 Bg5 h6 Bh4 O-O Bg3 a6,14,white,0.6666666666666666,0.0,0.3333333333333333,12
603,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 Nc3 O-O,10,white,0.42857142857142855,0.07142857142857142,0.5,14
604,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 c6 Bc4 e6,10,white,1.0,0.0,0.0,13
605,e4 e5 Nf3 Nf6 Nxe5 d6 Nxf7 Kxf7 Bc4+ Be6,10,white,0.6428571428571429,0.0,0.35714285714285715,14
606,e4 c6 Nf3 d5 exd5 cxd5 d4 e6 Bd3 Nf6,10,white,0.6086956521739131,0.13043478260869565,0.2608695652173913,23
607,e4 e5 Nf3 Nc6 d4 exd4 Bb5 Bc5 O-O Nge7 Ng5 O-O,12,white,0.8095238095238095,0.047619047619047616,0.14285714285714285,21
608,e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 O-O c6 Bc4 Nf6 e5 d5,14,white,0.25,0.0,0.75,16
609,e4 d5 exd5 Nf6 c4 c6 Nc3 cxd5 cxd5 Nxd5,10,white,0.6,0.0,0.4,15
610,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Nc6 Nf3 Qg6 O-O e5,12,white,0.7241379310344828,0.0,0.27586206896551724,29
613,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Bg4 Nf3 Bxf3 gxf3 c6,12,white,0.3181818181818182,0.0,0.6818181818181818,22
616,e4 e6 Nf3 d5 e5 c5 c3 Nc6 d4 cxd4,10,white,0.35714285714285715,0.03571428571428571,0.6071428571428571,28
617,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Nxe4 Re1 Nc5 Bxc6 dxc6,14,white,0.4,0.0,0.6,20
618,e4 Nc6 Nf3 e5 Bb5 f5 Nc3 fxe4 Nxe4 d5 Nxe5 dxe4 Nxc6 Qg5,14,white,0.35714285714285715,0.0,0.6428571428571429,14
619,d4 d5 c4 c6 Nc3 Nf6 Nf3 Bg4 Bg5 e6,10,white,0.3125,0.125,0.5625,16
620,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qg5,10,white,0.1875,0.0,0.8125,16
622,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d3 Bg4,10,white,0.5641025641025641,0.05128205128205128,0.38461538461538464,39
623,e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 Bd3 Ne7,10,white,0.32142857142857145,0.03571428571428571,0.6428571428571429,28
624,e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Nf3 g6,10,white,0.7222222222222222,0.05555555555555555,0.2222222222222222,18
625,e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 c5 c3 Nc6 Ne2 Qb6,14,white,0.6666666666666666,0.08333333333333333,0.25,12
627,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Qxf3 e6,10,white,0.3548387096774194,0.0,0.6451612903225806,31
628,e4 e5 Nf3 Nc6 Nc3 Bc5 Bb5 Nf6 Bxc6 dxc6,10,white,0.23076923076923078,0.07692307692307693,0.6923076923076923,13
629,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nc3 Bg4,10,white,0.4166666666666667,0.0,0.5833333333333334,12
630,d4 d5 c4 Nc6 cxd5 Qxd5 e3 e5 Nc3 Bb4 Bd2 Bxc3 bxc3 exd4 cxd4 Nf6,16,white,0.8717948717948718,0.0,0.1282051282051282,39
631,e4 c6 Nc3 d5 d4 dxe4 Nxe4 Bf5 Ng3 Bg6,10,white,0.35714285714285715,0.0,0.6428571428571429,14
632,Nf3 Nf6 d4 g6 c4 Bg7 Nc3 O-O e4 d6 Be2 e5,12,white,0.6521739130434783,0.08695652173913043,0.2608695652173913,23
633,e4 e5 Qh5 d6 Bc4 g6 Qf3 Nf6 d3 Bg4,10,white,0.5172413793103449,0.0,0.4827586206896552,29
634,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 d6 d4 exd4,10,white,0.5897435897435898,0.042735042735042736,0.36752136752136755,117
636,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d3 d6,10,white,0.4166666666666667,0.0,0.5833333333333334,36
638,e4 c5 Nc3 Nc6 Nf3 g6 d4 cxd4 Nxd4 Bg7,10,white,0.4117647058823529,0.0,0.5882352941176471,17
639,e4 e5 Nf3 d6 d4 exd4 Nxd4 c5 Nf5 Bxf5,10,white,0.5833333333333334,0.0,0.4166666666666667,12
640,e4 c5 c3 Nc6 d4 cxd4 cxd4 d5 e5 Bf5,10,white,0.6153846153846154,0.0,0.38461538461538464,13
641,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5 d4 exd4 cxd4 Bb4+,14,white,0.3,0.1,0.6,20
643,d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Bg5 c6 e3 Be7,12,white,0.7142857142857143,0.0,0.2857142857142857,14
644,Nf3 Nf6 d4 g6 c4 Bg7 Nc3 O-O e4 d6,10,white,0.72,0.08,0.2,25
645,e4 c5 Bc4 Nc6 c3 Nf6 d3 d5 exd5 Nxd5,10,white,0.23529411764705882,0.0,0.7647058823529411,17
646,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Nc3 O-O,14,white,0.6923076923076923,0.0,0.3076923076923077,13
648,d4 Nf6 c4 e6 Nc3 d5 Nf3 Be7 e3 O-O,10,white,0.23076923076923078,0.07692307692307693,0.6923076923076923,13
649,e4 e5 Nf3 d6 Bc4 c6 d3 d5 exd5 cxd5,10,white,0.75,0.0625,0.1875,16
650,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Nc3 Nf6 Bb5 g6,12,white,0.4166666666666667,0.0,0.5833333333333334,12
651,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nxc6 bxc6 e5 Nd5,12,white,0.4,0.0,0.6,20
652,e4 c5 Nf3 Nc6 c3 d6 d4 cxd4 cxd4 g6 Nc3 Bg7,12,white,0.7142857142857143,0.0,0.2857142857142857,14
653,Nf3 c5 d4 cxd4 Nxd4 Nc6 c4 g6 Nc3 Bg7,10,white,0.38461538461538464,0.0,0.6153846153846154,13
654,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 O-O d6,10,white,0.5,0.0,0.5,14
655,d4 c5 c4 cxd4 Qxd4 Nc6 Qd1 g6 Nc3 Bg7 Nf3 d6,12,white,0.6129032258064516,0.03225806451612903,0.3548387096774194,31
656,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Bc5 d3 d6,10,white,0.15384615384615385,0.0,0.8461538461538461,13
657,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf5 d6,10,white,0.3888888888888889,0.0,0.6111111111111112,18
658,e4 c6 d4 d5 e5 Bf5 Nf3 e6 Bd3 Bxd3,10,white,0.4827586206896552,0.06896551724137931,0.4482758620689655,29
660,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Nc3 c5,10,white,0.27419354838709675,0.03225806451612903,0.6935483870967742,62
661,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Nc6 Nf3 Nf6,10,white,0.8148148148148148,0.0,0.18518518518518517,27
662,e4 c5 Nf3 b6 d4 cxd4 Nxd4 Bb7 Nc3 g6,10,white,0.4482758620689655,0.0,0.5517241379310345,29
663,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Be3 Bxd4,10,white,0.5,0.07142857142857142,0.42857142857142855,14
664,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Bc5 Nxf7 Bxf2+ Kf1 Qe7,12,white,0.6428571428571429,0.07142857142857142,0.2857142857142857,14
665,d4 d5 c4 c5 cxd5 Qxd5 Nc3 Qxd4 Qxd4 cxd4,10,white,0.5,0.14285714285714285,0.35714285714285715,14
666,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Nc3 c6,10,white,0.15,0.05,0.8,20
667,d4 d5 Nc3 e6 a3 Nf6 Bf4 Bd6 Qd2 Bxf4,10,white,0.5,0.08333333333333333,0.4166666666666667,12
668,e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 Bd2 Bxc3 Bxc3 Bxe4,12,white,0.38235294117647056,0.029411764705882353,0.5882352941176471,34
669,e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 O-O a6,10,white,0.35714285714285715,0.07142857142857142,0.5714285714285714,14
670,e4 e5 Nf3 Nc6 Bb5 Bc5 Bxc6 dxc6 Nxe5 Qd4 Nd3 Qxe4+,12,white,0.29411764705882354,0.0,0.7058823529411765,17
